animal_id,repeated_trial,trial.number,trial.start_time,trial.end_time,trial.duration,block.number,block.training_level,block.trials_per_block,session.number,session.type,session.setup_id,sound.abl,sound.ild,sound.sound_index,sound.left_amplification,sound.right_amplification,iti.intended_duration,iti.start_time,iti.end_time,iti.timed_duration,time_to_cnp.timed_value,time_to_cnp.max_duration,fixation_time.opto_onset_time.base_time,fixation_time.opto_onset_time.exp_mean,fixation_time.opto_onset_time.intended_duration,fixation_time.opto_onset_time.timed_duration,fixation_time.sound_onset_time.base_time,fixation_time.sound_onset_time.exp_mean,fixation_time.sound_onset_time.intended_duration,fixation_time.sound_onset_time.timed_duration,reaction_time.base_time,reaction_time.max_duration,reaction_time.timed_duration,movement_time.max_duration,movement_time.timed_duration,lnp_time.intended_duration,lnp_time.timed_duration,outcome.response_poke,outcome.value,outcome.block_performance,outcome.block_abort_ratio,optogenetics.opto_trial,optogenetics.duration,optogenetics.left_power,optogenetics.right_power
1,False,4,13909.592992,13913.682976,4.089984000000186,1,1,200,1,1,0,25.0,50.0,2,58.807637813270205,7.5381710366784285,1.0,13908.584,13909.590976,1.0069759999987582,1.5533759999998438,180.0,6.0,0.0,6.0,0.014623999999457737,6.0,0.0,6.0,0.009984000000258675,0.012,10.0,0.895807999999306,180.0,1.590912000001481,0.01,0.021279999999023858,-1,2,0.5,0.0,False,0.0,0.0,0.0
1,False,3,14096.806976,14109.806976,13.0,1,1,200,1,1,0,25.0,-50.0,2,7.67056145390481,57.792644614534616,1.0,14095.802976,14096.804992,1.002015999998548,11.231423999999606,180.0,5.5,0.0,5.5,0.04659200000060082,5.5,0.0,5.5,0.009984000000258675,0.011,10.0,0.6838399999996909,180.0,0.9879679999994551,0.01,0.027136000000609783,1,2,1.0,0.0,False,0.0,0.0,0.0
1,False,3,14132.440992,14135.810976,3.3699840000008408,1,1,200,1,1,0,25.0,50.0,2,58.807637813270205,7.5381710366784285,1.0,14131.432,14132.438976,1.0069759999987582,1.635679999999411,180.0,5.5,0.0,5.5,0.0623040000009496,5.5,0.0,5.5,0.010016000000177883,0.011,10.0,0.29311999999845284,180.0,1.3282240000007732,0.01,0.020160000000032596,1,2,1.0,0.0,False,0.0,0.0,0.0
1,False,3,15044.421984,15048.841984,4.420000000000073,1,1,200,1,1,0,25.0,-50.0,2,7.67056145390481,57.792644614534616,1.0,15043.413984,15044.42,1.006015999999363,1.1425280000003113,180.0,5.5,0.0,5.5,0.06547199999840814,5.5,0.0,5.5,0.010016000000177883,0.011,10.0,1.5223040000000765,180.0,1.644640000000436,0.01,0.031071999999767286,1,2,1.0,0.0,False,0.0,0.0,0.0
1,False,4,15049.872,15054.0,4.128000000000611,1,1,200,1,1,0,25.0,50.0,2,58.807637813270205,7.5381710366784285,1.0,15048.842976,15049.869984,1.027008000000933,0.7242240000014135,180.0,6.0,0.0,6.0,0.013759999999820138,6.0,0.0,6.0,0.010016000000177883,0.012,10.0,0.9860160000007454,180.0,1.35551999999916,0.01,0.016480000000228756,-1,1,0.5,0.0,False,0.0,0.0,0.0
1,False,5,15055.012,15057.592,2.5799999999999272,1,1,200,1,1,0,25.0,50.0,2,58.807637813270205,7.5381710366784285,1.0,15054.001984,15055.009984,1.0079999999998108,0.9011519999985467,180.0,6.5,0.0,6.5,0.01683200000115903,6.5,0.0,6.5,0.020000000000436557,0.013000000000000001,10.0,0.7967360000002373,180.0,0.8228479999997944,0.01,0.01840000000083819,1,2,0.6666666666666666,0.0,False,0.0,0.0,0.0
1,False,3,15087.718976,15090.76,3.0410240000001068,1,1,200,1,1,0,25.0,50.0,2,58.807637813270205,7.5381710366784285,1.0,15086.716,15087.716992,1.0009919999993144,1.0922239999999874,180.0,5.5,0.0,5.5,0.0657919999994192,5.5,0.0,5.5,0.009984000000258675,0.011,10.0,0.47609600000032515,180.0,1.3458879999998317,0.01,0.04700799999955052,1,2,1.0,0.0,False,0.0,0.0,0.0
1,False,4,15091.788,15095.908992,4.120992000000115,1,1,200,1,1,0,25.0,50.0,2,58.807637813270205,7.5381710366784285,1.0,15090.760992,15091.785984,1.024992000000566,1.7791999999990367,180.0,6.0,0.0,6.0,0.010784000000057858,6.0,0.0,6.0,0.008992000000944245,0.012,10.0,0.9065919999993639,180.0,1.3960000000006403,0.01,0.015391999999337713,-1,2,1.0,0.0,False,0.0,0.0,0.0
1,False,5,15096.918976,15100.178976,3.2599999999983993,1,1,200,1,1,0,25.0,-50.0,2,7.67056145390481,57.792644614534616,1.0,15095.909984,15096.916992,1.0070080000004964,1.750527999998667,180.0,6.5,0.0,6.5,0.017472000001362176,6.5,0.0,6.5,0.010015999998358893,0.013000000000000001,10.0,0.5248960000008083,180.0,0.9376959999990504,0.01,0.01542400000107591,1,2,1.0,0.0,False,0.0,0.0,0.0
1,False,6,15101.188992,15105.186976,3.997984000001452,1,1,200,1,1,0,25.0,50.0,2,58.807637813270205,7.5381710366784285,1.0,15100.18,15101.186976,1.0069760000005772,1.004640000001018,180.0,7.0,0.0,7.0,0.014368000000104075,7.0,0.0,7.0,0.009984000000258675,0.014000000000000002,10.0,0.5323200000002544,180.0,1.3910400000004302,0.01,0.017024000000674278,1,1,0.75,0.0,False,0.0,0.0,0.0
1,False,7,15106.2,15108.138976,1.9389759999994567,1,1,200,1,1,0,25.0,-50.0,2,7.67056145390481,57.792644614534616,1.0,15105.188992,15106.197984,1.0089920000009442,-0.38099200000033306,180.0,7.5,0.0,7.5,0.39798399999926914,7.5,0.0,7.5,0.009984000000258675,0.015000000000000003,10.0,0.7882879999997385,180.0,1.0944959999997081,0.01,0.0136000000002241,1,2,0.8,0.0,False,0.0,0.0,0.0
1,False,3,18005.709984,18010.616,4.906016000000818,1,1,200,1,1,0,25.0,50.0,2,58.807637813270205,7.5381710366784285,1.0,18004.689984,18005.708,1.0180159999981697,1.7682559999993828,180.0,5.5,0.0,5.5,0.07776000000012573,5.5,0.0,5.5,0.020000000000436557,0.011,10.0,0.8547519999992801,180.0,1.0715520000012475,0.01,0.017951999998331303,1,1,0.0,0.0,False,0.0,0.0,0.0
1,False,3,18164.581984,18169.909984,5.328000000001339,1,1,200,1,1,0,25.0,-50.0,2,7.67056145390481,57.792644614534616,1.0,18163.564992,18164.58,1.0150080000021262,3.4185599999982514,180.0,5.5,0.0,5.5,0.0864320000000589,5.5,0.0,5.5,0.010016000000177883,0.011,10.0,0.6875199999994948,180.0,1.0588480000005802,0.01,0.021568000000115717,1,2,1.0,0.0,False,0.0,0.0,0.0
1,False,3,18205.001984,18209.482976,4.480992000000697,1,1,200,1,1,0,25.0,-50.0,2,7.67056145390481,57.792644614534616,1.0,18203.989984,18205.0,1.0100160000001779,2.632768000003125,180.0,5.5,0.0,5.5,0.045247999998537125,5.5,0.0,5.5,0.009984000000258675,0.011,10.0,0.6131840000016382,180.0,1.1445439999988594,0.01,0.023744000001897803,1,2,1.0,0.0,False,0.0,0.0,0.0
1,False,4,18210.512,18215.810976,5.298976000001858,1,1,200,1,1,0,25.0,50.0,2,58.807637813270205,7.5381710366784285,1.0,18209.484,18210.509984,1.0259839999998803,1.5624960000022838,180.0,6.0,0.0,6.0,0.015487999997276347,6.0,0.0,6.0,0.020000000000436557,0.012,10.0,1.1632959999988088,180.0,1.4518080000016198,0.01,0.022879999996803235,-1,1,0.5,0.0,False,0.0,0.0,0.0
1,False,3,18251.789984,18258.168,6.37801600000239,1,1,200,1,1,0,25.0,-50.0,2,7.67056145390481,57.792644614534616,1.0,18250.788,18251.788,1.0,3.2237440000026254,180.0,5.5,0.0,5.5,0.045247999998537125,5.5,0.0,5.5,0.020000000000436557,0.011,10.0,0.48620800000207964,180.0,1.5257600000004459,0.01,0.035039999998843996,-1,1,0.0,0.0,False,0.0,0.0,0.0
1,False,4,18259.18,18265.148,5.968000000000757,1,1,200,1,1,0,25.0,50.0,2,58.807637813270205,7.5381710366784285,1.0,18258.169984,18259.177984,1.0080000000016298,3.286815999999817,180.0,6.0,0.0,6.0,0.011168000000907341,6.0,0.0,6.0,0.020000000000436557,0.012,10.0,0.4424959999996645,180.0,1.1791679999987537,0.01,0.016320000002451707,-1,1,0.0,0.0,False,0.0,0.0,0.0
1,False,3,18331.272,18333.681984,2.409983999998076,1,1,200,1,1,0,25.0,50.0,2,58.807637813270205,7.5381710366784285,1.0,18330.266976,18331.269984,1.0030079999996815,0.5942399999985355,180.0,5.5,0.0,5.5,0.04374400000233436,5.5,0.0,5.5,0.010015999996539904,0.011,10.0,0.6322240000008605,180.0,1.083967999999004,0.01,0.041823999999905936,1,2,1.0,0.0,False,0.0,0.0,0.0
1,False,4,18334.721984,18340.670976,5.948992000001454,1,1,200,1,1,0,25.0,-50.0,2,7.67056145390481,57.792644614534616,1.0,18333.682976,18334.72,1.0370240000011108,3.1422400000010384,180.0,6.0,0.0,6.0,0.015776000000187196,6.0,0.0,6.0,0.009984000000258675,0.012,10.0,0.5299200000008568,180.0,1.197439999999915,0.01,0.020639999998820713,-1,1,0.5,0.0,False,0.0,0.0,0.0
1,False,5,18341.681984,18352.312992,10.631008000000293,1,1,200,1,1,0,25.0,-50.0,2,7.67056145390481,57.792644614534616,1.0,18340.672992,18341.68,1.0070080000004964,8.899712000002182,180.0,6.5,0.0,6.5,0.008287999997264706,6.5,0.0,6.5,0.020992000001569977,0.013000000000000001,10.0,0.45241600000008475,180.0,1.2266880000024685,0.01,0.018879999999626307,-1,2,0.6666666666666666,0.0,False,0.0,0.0,0.0
1,False,6,18353.332,18359.160992,5.828992000002472,1,1,200,1,1,0,25.0,-50.0,2,7.67056145390481,57.792644614534616,1.0,18352.313984,18353.329984,1.0159999999996217,3.264768000000913,180.0,7.0,0.0,7.0,0.013215999999374617,7.0,0.0,7.0,0.011008000001311302,0.014000000000000002,10.0,0.41129600000203936,180.0,1.1050240000004123,0.01,0.011679999999614665,1,1,0.5,0.0,False,0.0,0.0,0.0
1,False,7,18360.172992,18369.080992,8.907999999999447,1,1,200,1,1,0,25.0,-50.0,2,7.67056145390481,57.792644614534616,1.0,18359.164992,18360.170976,1.0059839999994438,6.3276479999985895,180.0,7.5,0.0,7.5,0.010336000003007939,7.5,0.0,7.5,0.01999999999679858,0.015000000000000003,10.0,0.5142400000004272,180.0,1.0081599999975879,0.01,0.01558400000067195,-1,1,0.4,0.0,False,0.0,0.0,0.0
1,False,3,18380.970976,18385.220992,4.250015999998141,1,1,200,1,1,0,25.0,50.0,2,58.807637813270205,7.5381710366784285,1.0,18379.962976,18380.968992,1.006015999999363,1.9854400000003807,180.0,5.5,0.0,5.5,0.042559999998047715,5.5,0.0,5.5,0.020000000000436557,0.011,10.0,0.962015999997675,180.0,1.1836480000019947,0.01,0.027583999999478692,1,2,1.0,0.0,False,0.0,0.0,0.0
1,False,4,18386.250976,18409.480992,23.230016000001342,1,1,200,1,1,0,25.0,50.0,2,58.807637813270205,7.5381710366784285,1.0,18385.221984,18386.248992,1.027008000000933,21.57142400000157,180.0,6.0,0.0,6.0,0.01657599999816739,6.0,0.0,6.0,0.020000000000436557,0.012,10.0,0.5013119999966875,180.0,1.097728000000643,0.01,0.018943999999464722,1,2,1.0,0.0,False,0.0,0.0,0.0
1,False,5,18410.490976,18419.020992,8.530016000000614,1,1,200,1,1,0,25.0,50.0,2,58.807637813270205,7.5381710366784285,1.0,18409.481984,18410.488992,1.0070080000004964,6.610175999998319,180.0,6.5,0.0,6.5,0.007840000002033776,6.5,0.0,6.5,0.009984000000258675,0.013000000000000001,10.0,0.5654079999985697,180.0,1.316768000000593,0.01,0.015808000000106404,1,2,1.0,0.0,False,0.0,0.0,0.0
1,True,3,18436.798976,18437.866976,1.0680000000029395,1,1,200,1,1,0,25.0,50.0,2,58.807637813270205,7.5381710366784285,1.0,18435.782976,18436.796992,1.0140160000009928,-0.6831039999997301,180.0,5.0,0.0,5.0,0.7191039999997884,5.0,0.0,5.0,0.0,0.01,10.0,0.0,180.0,0.0,0.01,0.0,0,-2,NaN,1.0,False,0.0,0.0,0.0
1,False,4,18438.878976,18441.906976,3.0279999999984284,1,1,200,1,1,0,25.0,-50.0,2,7.67056145390481,57.792644614534616,1.0,18437.869984,18438.876992,1.0070080000004964,0.37296000000060303,180.0,5.5,0.0,5.5,0.015039999998407438,5.5,0.0,5.5,0.010016000000177883,0.011,10.0,0.474527999998827,180.0,1.0753919999988284,0.01,0.021280000000842847,1,1,0.0,0.5,False,0.0,0.0,0.0
1,False,5,18442.918976,18446.126976,3.2079999999987194,1,1,200,1,1,0,25.0,-50.0,2,7.67056145390481,57.792644614534616,1.0,18441.908992,18442.916992,1.0079999999979918,0.5043519999999262,180.0,6.0,0.0,6.0,0.013663999998243526,6.0,0.0,6.0,0.009984000000258675,0.012,10.0,0.6448319999981322,180.0,1.0064320000019507,0.01,0.01673599999776343,1,1,0.0,0.3333333333333333,False,0.0,0.0,0.0
1,False,6,18447.138976,18449.648,2.5090240000026824,1,1,200,1,1,0,25.0,50.0,2,58.807637813270205,7.5381710366784285,1.0,18446.128992,18447.136992,1.0079999999979918,-0.5167039999978442,180.0,6.5,0.0,6.5,0.5347199999996519,6.5,0.0,6.5,0.009984000000258675,0.013000000000000001,10.0,0.7232640000001993,180.0,0.7263359999997192,0.01,0.018432000000757398,1,1,0.0,0.25,False,0.0,0.0,0.0
1,False,7,18450.658976,18483.658976,33.0,1,1,200,1,1,0,25.0,50.0,2,58.807637813270205,7.5381710366784285,1.0,18449.650976,18450.656992,1.006015999999363,31.417951999999786,180.0,7.0,0.0,7.0,0.01004800000009709,7.0,0.0,7.0,0.021024000001489185,0.014000000000000002,10.0,0.5015039999998407,180.0,1.0309760000018287,0.01,0.014527999999700114,1,2,0.25,0.2,False,0.0,0.0,0.0
1,False,8,18484.669984,18488.836992,4.167008000000351,1,1,200,1,1,0,25.0,50.0,2,58.807637813270205,7.5381710366784285,1.0,18483.66,18484.668,1.0080000000016298,1.8597760000011476,180.0,7.5,0.0,7.5,0.018239999997604173,7.5,0.0,7.5,0.008992000002763234,0.015000000000000003,10.0,0.5225600000012491,180.0,0.7269439999981842,0.01,0.018432000000757398,1,1,0.2,0.16666666666666666,False,0.0,0.0,0.0
1,False,9,18489.849984,18493.409984,3.5600000000013097,1,1,200,1,1,0,25.0,50.0,2,58.807637813270205,7.5381710366784285,1.0,18488.838976,18489.848,1.0090240000026824,2.1040959999991173,180.0,8.0,0.0,8.0,0.01289600000018254,8.0,0.0,8.0,0.020000000000436557,0.016000000000000004,10.0,0.43584000000191736,180.0,0.9706239999977697,0.01,0.012544000001071254,1,2,0.3333333333333333,0.14285714285714285,False,0.0,0.0,0.0
1,False,10,18494.418976,18496.528992,2.1100159999987227,1,1,200,1,1,0,25.0,50.0,2,58.807637813270205,7.5381710366784285,1.0,18493.410976,18494.416992,1.006015999999363,0.9455999999991036,180.0,8.5,0.0,8.5,0.012416000001394423,8.5,0.0,8.5,0.009984000000258675,0.017000000000000005,10.0,0.40854399999807356,180.0,0.7132160000001022,0.01,0.016224000002694083,1,2,0.42857142857142855,0.125,False,0.0,0.0,0.0
1,False,3,18580.233984,18582.624,2.3900160000011965,1,1,200,1,1,0,25.0,-50.0,2,7.67056145390481,57.792644614534616,1.0,18579.229984,18580.232,1.002015999998548,0.6316160000023956,180.0,5.5,0.0,5.5,0.046399999999266583,5.5,0.0,5.5,0.009984000000258675,0.011,10.0,0.7413440000018454,180.0,0.9129599999978382,0.01,0.030688000002555782,1,2,1.0,0.0,False,0.0,0.0,0.0
1,False,4,18583.653984,18586.744,3.090015999998286,1,1,200,1,1,0,25.0,50.0,2,58.807637813270205,7.5381710366784285,1.0,18582.624992,18583.652,1.027007999997295,1.182143999998516,180.0,6.0,0.0,6.0,0.01587199999994482,6.0,0.0,6.0,0.009984000000258675,0.012,10.0,0.7411839999986114,180.0,1.1239040000000386,0.01,0.01289600000018254,-1,2,1.0,0.0,False,0.0,0.0,0.0
1,False,5,18587.754976,18592.782976,5.027999999998428,1,1,200,1,1,0,25.0,50.0,2,58.807637813270205,7.5381710366784285,1.0,18586.744992,18587.752992,1.0080000000016298,1.6291840000012598,180.0,6.5,0.0,6.5,0.007839999998395797,6.5,0.0,6.5,0.009984000000258675,0.013000000000000001,10.0,1.252223999999842,180.0,1.0925440000028175,0.01,0.013215999999374617,1,1,0.6666666666666666,0.0,False,0.0,0.0,0.0
1,False,6,18593.793984,18597.324992,3.531008000001748,1,1,200,1,1,0,25.0,-50.0,2,7.67056145390481,57.792644614534616,1.0,18592.785984,18593.792,1.006016000003001,1.3698880000010831,180.0,7.0,0.0,7.0,0.01910399999906076,7.0,0.0,7.0,0.020000000000436557,0.014000000000000002,10.0,1.0332799999996496,180.0,1.0666240000027756,0.01,0.018079999998008134,-1,2,0.75,0.0,False,0.0,0.0,0.0
1,False,7,18598.334976,18611.944992,13.61001600000236,1,1,200,1,1,0,25.0,50.0,2,58.807637813270205,7.5381710366784285,1.0,18597.325984,18598.332992,1.0070080000004964,11.755936000001384,180.0,7.5,0.0,7.5,0.0210880000013276,7.5,0.0,7.5,0.009984000000258675,0.015000000000000003,10.0,0.5579519999992044,180.0,1.247616000000562,0.01,0.013407999998889863,1,2,0.8,0.0,False,0.0,0.0,0.0
1,False,8,18612.953984,18616.752992,3.799008000001777,1,1,200,1,1,0,25.0,50.0,2,58.807637813270205,7.5381710366784285,1.0,18611.945984,18612.952,1.006015999999363,1.5258880000001227,180.0,8.0,0.0,8.0,0.02310399999987567,8.0,0.0,8.0,0.009023999999044463,0.016000000000000004,10.0,0.44399999999950523,180.0,0.7635840000002645,0.01,0.021408000000519678,-1,1,0.6666666666666666,0.0,False,0.0,0.0,0.0
1,False,9,18617.764992,18655.022976,37.25798399999985,1,1,200,1,1,0,25.0,-50.0,2,7.67056145390481,57.792644614534616,1.0,18616.756,18617.762976,1.0069760000005772,34.91251199999897,180.0,8.5,0.0,8.5,0.015488000000914326,8.5,0.0,8.5,0.009984000000258675,0.017000000000000005,10.0,0.3904320000001462,180.0,0.900735999999597,0.01,0.01683200000115903,1,1,0.5714285714285714,0.0,False,0.0,0.0,0.0
1,False,10,18656.034976,18666.894976,10.860000000000582,1,1,200,1,1,0,25.0,50.0,2,58.807637813270205,7.5381710366784285,1.0,18655.025984,18656.032992,1.0070080000004964,9.357535999999527,180.0,9.0,0.0,9.0,0.020480000002862653,9.0,0.0,9.0,0.009984000000258675,0.018000000000000006,10.0,0.4896000000007916,180.0,0.962496000000101,0.01,0.015903999999864027,-1,2,0.625,0.0,False,0.0,0.0,0.0
1,False,3,18706.840992,18710.612992,3.771999999997206,1,1,200,1,1,0,25.0,-50.0,2,7.67056145390481,57.792644614534616,1.0,18705.818976,18706.838976,1.0200000000004366,0.850112000000081,180.0,5.5,0.0,5.5,0.09187199999723816,5.5,0.0,5.5,0.012000000002444722,0.011,10.0,0.5207360000022163,180.0,1.189087999999174,0.01,0.05817599999863887,1,1,0.0,0.0,False,0.0,0.0,0.0
1,False,4,18711.693984,18715.121984,3.4279999999998836,1,1,200,1,1,0,25.0,50.0,2,58.807637813270205,7.5381710366784285,1.0,18710.614976,18711.692,1.077023999998346,0.3662719999992987,180.0,6.0,0.0,6.0,0.01174399999945308,6.0,0.0,6.0,0.020000000000436557,0.012,10.0,0.748223999999027,180.0,1.2541120000023511,0.01,0.014655999999376945,-1,1,0.0,0.0,False,0.0,0.0,0.0
1,False,5,18716.133984,18732.984,16.850016000000323,1,1,200,1,1,0,25.0,50.0,2,58.807637813270205,7.5381710366784285,1.0,18715.124,18716.132,1.0080000000016298,14.301088000000163,180.0,6.5,0.0,6.5,0.016928000000916654,6.5,0.0,6.5,0.009984000000258675,0.013000000000000001,10.0,1.2199040000014065,180.0,1.2810559999998077,0.01,0.0170239999970363,1,2,0.3333333333333333,0.0,False,0.0,0.0,0.0
1,False,6,18734.004,18786.064,52.05999999999767,1,1,200,1,1,0,25.0,-50.0,2,7.67056145390481,57.792644614534616,1.0,18732.984992,18734.001984,1.016991999997117,48.74207999999999,180.0,7.0,0.0,7.0,0.005919999999605352,7.0,0.0,7.0,0.009984000000258675,0.014000000000000002,10.0,1.6053439999996044,180.0,1.67583999999988,0.01,0.016800000001239823,1,2,0.5,0.0,False,0.0,0.0,0.0
1,False,7,18787.084,18794.544,7.460000000002765,1,1,200,1,1,0,25.0,50.0,2,58.807637813270205,7.5381710366784285,1.0,18786.064992,18787.081984,1.016992000000755,4.888256000002002,180.0,7.5,0.0,7.5,0.009727999997267034,7.5,0.0,7.5,0.020000000000436557,0.015000000000000003,10.0,0.8680319999984931,180.0,1.6490880000019388,0.01,0.020863999998255167,-1,2,0.6,0.0,False,0.0,0.0,0.0
1,False,8,18795.564,18807.813984,12.24998400000186,1,1,200,1,1,0,25.0,50.0,2,58.807637813270205,7.5381710366784285,1.0,18794.544992,18795.561984,1.016992000000755,10.818976000002294,180.0,8.0,0.0,8.0,0.019007999999303138,8.0,0.0,8.0,0.020000000000436557,0.016000000000000004,10.0,0.4793920000010985,180.0,0.8854079999982787,0.01,0.02320000000327127,1,2,0.6666666666666666,0.0,False,0.0,0.0,0.0
1,False,9,18808.824,18816.804,7.979999999999563,1,1,200,1,1,0,25.0,50.0,2,58.807637813270205,7.5381710366784285,1.0,18807.814976,18808.821984,1.0070079999968584,5.871744000000035,180.0,8.5,0.0,8.5,0.016255999998975312,8.5,0.0,8.5,0.020000000000436557,0.017000000000000005,10.0,0.8412800000005518,180.0,1.2093760000025213,0.01,0.017343999999866355,-1,2,0.7142857142857143,0.0,False,0.0,0.0,0.0
1,False,10,18817.824992,18823.364,5.53900799999974,1,1,200,1,1,0,25.0,-50.0,2,7.67056145390481,57.792644614534616,1.0,18816.804992,18817.822976,1.0179839999982505,3.3260799999989104,180.0,9.0,0.0,9.0,0.020927999998093583,9.0,0.0,9.0,0.009984000000258675,0.018000000000000006,10.0,0.9145599999974365,180.0,1.2501760000013746,0.01,0.013247999999293825,1,2,0.75,0.0,False,0.0,0.0,0.0
1,False,11,18824.393984,18857.012992,32.619008000001486,1,1,200,1,1,0,25.0,50.0,2,58.807637813270205,7.5381710366784285,1.0,18823.364992,18824.392,1.027008000000933,29.781536000002234,180.0,9.5,0.0,9.5,0.017471999999543186,9.5,0.0,9.5,0.009984000000258675,0.019000000000000006,10.0,0.49945600000137347,180.0,1.2775039999978617,0.01,0.021024000001489185,1,1,0.6666666666666666,0.0,False,0.0,0.0,0.0
